"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-08",,"99","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-09",,"102","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-10",,"88","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-11",,"73","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-12",,"75","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-13",,"76","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-14",,"70","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-15",,"87","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-16",,"86","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-17",,"80","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-18",,"88","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-19",,"87","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-20",,"82","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-21",,"86","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-22",,"81","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-23",,"76","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-24",,"73","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-25",,"85","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-26",,"83","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-27",,"84","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-28",,"86","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-29",,"87","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-06-30",,"86","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-01",,"87","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-02",,"91","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-03",,"76","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-04",,"92","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-05",,"93","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-06",,"95","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-07",,"97","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-08",,"87","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-09",,"92","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-10",,"87","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-11",,"96","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-12",,"99","79"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-13",,"90","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-14",,"86","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-15",,"90","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-16",,"94","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-17",,"95","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-18",,"99","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-19",,"95","79"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-20",,"88","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-21",,"103","77"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-22",,"108","86"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-23",,"102","86"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-24",,"95","79"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-25",,"81","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-26",,"94","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-27",,"89","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-28",,"90","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-29",,"88","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-30",,"95","76"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-07-31",,"95","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-01",,"98","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-02",,"93","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-03",,"86","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-04",,"83","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-05",,"86","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-06",,"84","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-07",,"94","76"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-08",,"93","77"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-09",,"84","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-10",,"89","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-11",,"85","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-12",,"87","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-13",,"87","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-14",,"75","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-15",,"81","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-16",,"81","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-17",,"89","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-18",,"86","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-19",,"86","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-20",,"89","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-21",,"87","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-22",,"81","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-23",,"82","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-24",,"83","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-25",,"80","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-26",,"85","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-27",,"80","74"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-28",,"78","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-29",,"80","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-30",,"84","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-08-31",,"86","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-01",,"83","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-02",,"79","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-03",,"85","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-04",,"88","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-05",,"85","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-06",,"71","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-07",,"71","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-08",,"80","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-09",,"87","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-10",,"81","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-11",,"71","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-12",,"83","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-13",,"86","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-14",,"88","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-15",,"78","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-16",,"69","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-17",,"65","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-18",,"70","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-19",,"69","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-20",,"70","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-21",,"75","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-22",,"81","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-23",,"75","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-24",,"78","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-25",,"82","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-26",,"82","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-27",,"80","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-28",,"76","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-29",,"77","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-09-30",,"80","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-01",,"68","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-02",,"65","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-03",,"60","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-04",,"67","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-05",,"75","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-06",,"71","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-07",,"69","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-08",,"81","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-09",,"88","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-10",,"85","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-11",,"77","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-12",,"66","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-13",,"67","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-14",,"73","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-15",,"69","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-16",,"70","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-17",,"69","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-18",,"71","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-19",,"67","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-20",,"70","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-21",,"61","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-22",,"62","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-23",,"63","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-24",,"63","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-25",,"66","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-26",,"64","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-27",,"59","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-28",,"52","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-29",,"46","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-30",,"48","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-10-31",,"55","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-01",,"57","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-02",,"60","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-03",,"63","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-04",,"55","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-05",,"51","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-06",,"57","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-07",,"67","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-08",,"70","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-09",,"65","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-10",,"69","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-11",,"50","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-12",,"58","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-13",,"62","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-14",,"70","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-15",,"66","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-16",,"58","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-17",,"54","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-18",,"48","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-19",,"53","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-20",,"65","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-21",,"57","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-22",,"51","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-23",,"52","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-24",,"57","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-25",,"63","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-26",,"68","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-27",,"64","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-28",,"72","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-29",,"64","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-11-30",,"53","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-01",,"51","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-02",,"54","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-03",,"48","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-04",,"55","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-05",,"56","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-06",,"62","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-07",,"62","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-08",,"47","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-09",,"53","30"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-10",,"45","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-11",,"41","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-12",,"44","25"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-13",,"49","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-14",,"51","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-15",,"60","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-16",,"59","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-17",,"46","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-18",,"33","23"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-19",,"49","24"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-20",,"48","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-21",,"62","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-22",,"61","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-23",,"51","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-24",,"39","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-25",,"48","25"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-26",,"47","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-27",,"58","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-28",,"48","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-29",,"36","24"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-30",,"51","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2011-12-31",,"55","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-01",,"53","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-02",,"50","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-03",,"32","15"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-04",,"28","12"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-05",,"41","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-06",,"55","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-07",,"64","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-08",,"48","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-09",,"41","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-10",,"47","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-11",,"47","30"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-12",,"49","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-13",,"50","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-14",,"33","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-15",,"28","16"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-16",,"37","13"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-17",,"53","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-18",,"54","22"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-19",,"36","17"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-20",,"35","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-21",,"29","21"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-22",,"36","16"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-23",,"54","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-24",,"53","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-25",,"47","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-26",,"40","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-27",,"60","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-28",,"48","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-29",,"46","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-30",,"41","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-01-31",,"61","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-01",,"64","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-02",,"50","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-03",,"46","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-04",,"47","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-05",,"43","30"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-06",,"53","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-07",,"51","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-08",,"38","30"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-09",,"48","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-10",,"47","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-11",,"39","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-12",,"34","20"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-13",,"45","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-14",,"47","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-15",,"47","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-16",,"43","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-17",,"53","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-18",,"50","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-19",,"46","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-20",,"48","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-21",,"47","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-22",,"58","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-23",,"60","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-24",,"48","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-02-25",,"46","34"
